0,1,2
VNP43D15,5000,VIIRS:Suomi-NPP
VNP43D16,5000,VIIRS:Suomi-NPP
VNP43D17,5000,VIIRS:Suomi-NPP
VNP43D18,5000,VIIRS:Suomi-NPP
VNP43D19,5000,VIIRS:Suomi-NPP
VNP43D20,5000,VIIRS:Suomi-NPP
VNP43D21,5000,VIIRS:Suomi-NPP
VNP43D22,5000,VIIRS:Suomi-NPP
VNP43D23,5000,VIIRS:Suomi-NPP
VNP43D24,5000,VIIRS:Suomi-NPP
VNP43D25,5000,VIIRS:Suomi-NPP
VNP43D26,5000,VIIRS:Suomi-NPP
VNP43D27,5000,VIIRS:Suomi-NPP
VNP43D28,5000,VIIRS:Suomi-NPP
VNP43D29,5000,VIIRS:Suomi-NPP
VNP43D30,5000,VIIRS:Suomi-NPP
VNP43D31,5000,VIIRS:Suomi-NPP
VNP43D32,5000,VIIRS:Suomi-NPP
VNP43D33,5000,VIIRS:Suomi-NPP
VNP43D34,5000,VIIRS:Suomi-NPP
VNP43D35,5000,VIIRS:Suomi-NPP
VNP43D36,5000,VIIRS:Suomi-NPP
VNP43D37,5000,VIIRS:Suomi-NPP
VNP43D38,5000,VIIRS:Suomi-NPP
VNP43D39,5000,VIIRS:Suomi-NPP
VNP43D40,5000,VIIRS:Suomi-NPP
VNP43D41,5000,VIIRS:Suomi-NPP
VNP43D42,5000,VIIRS:Suomi-NPP
VNP43D43,5000,VIIRS:Suomi-NPP
VNP43D44,5000,VIIRS:Suomi-NPP
VNP43D45,5000,VIIRS:Suomi-NPP
VNP43D46,5000,VIIRS:Suomi-NPP
VNP43D47,5000,VIIRS:Suomi-NPP
VNP43D48,5000,VIIRS:Suomi-NPP
VNP43D49,5000,VIIRS:Suomi-NPP
VNP43D50,5000,VIIRS:Suomi-NPP
VNP43D51,5000,VIIRS:Suomi-NPP
VNP43D52,5000,VIIRS:Suomi-NPP
VNP43D53,5000,VIIRS:Suomi-NPP
VNP43D54,5000,VIIRS:Suomi-NPP
VNP43D55,5000,VIIRS:Suomi-NPP
VNP43D56,5000,VIIRS:Suomi-NPP
VNP43D57,5000,VIIRS:Suomi-NPP
VNP43D58,5000,VIIRS:Suomi-NPP
VNP43D59,5000,VIIRS:Suomi-NPP
VNP43D60,5000,VIIRS:Suomi-NPP
VNP43D61,5000,VIIRS:Suomi-NPP
VNP43D62,5000,VIIRS:Suomi-NPP
VNP43D63,5000,VIIRS:Suomi-NPP
VNP43D64,5000,VIIRS:Suomi-NPP
VNP43D65,5000,VIIRS:Suomi-NPP
VNP43D66,5000,VIIRS:Suomi-NPP
VNP43D67,5000,VIIRS:Suomi-NPP
VNP43D68,5000,VIIRS:Suomi-NPP
VNP43D69,5000,VIIRS:Suomi-NPP
VNP43D70,5000,VIIRS:Suomi-NPP
VNP43D71,5000,VIIRS:Suomi-NPP
VNP43D72,5000,VIIRS:Suomi-NPP
VNP43D73,5000,VIIRS:Suomi-NPP
VNP43D74,5000,VIIRS:Suomi-NPP
VNP43D75,5000,VIIRS:Suomi-NPP
VNP43D76,5000,VIIRS:Suomi-NPP
VNP43D77,5000,VIIRS:Suomi-NPP
VNP43D78,5000,VIIRS:Suomi-NPP
VNP43D79,5000,VIIRS:Suomi-NPP
VNP43D80,5000,VIIRS:Suomi-NPP
VNP43D81,5000,VIIRS:Suomi-NPP
VNP43D82,5000,VIIRS:Suomi-NPP
VNP43D83,5000,VIIRS:Suomi-NPP
VNP43D84,5000,VIIRS:Suomi-NPP
VNP43D85,5000,VIIRS:Suomi-NPP
VNP43D86,5000,VIIRS:Suomi-NPP
VNP43D87,5000,VIIRS:Suomi-NPP
VNP43D88,5000,VIIRS:Suomi-NPP
VNP43D89,5000,VIIRS:Suomi-NPP
VNP43DNBA1,5000,VIIRS:Suomi-NPP
VNP43DNBA1C,5000,VIIRS:Suomi-NPP
VNP43DNBA2,5000,VIIRS:Suomi-NPP
VNP43DNBA2C,5000,VIIRS:Suomi-NPP
VNP43DNBA3,5000,VIIRS:Suomi-NPP
VNP43DNBA3C,5000,VIIRS:Suomi-NPP
VNP43DNBA4,5000,VIIRS:Suomi-NPP
VNP43DNBA4C,5000,VIIRS:Suomi-NPP
VNP43DNB_DB,5000,VIIRS:Suomi-NPP
VNP43IA1,5000,VIIRS:Suomi-NPP
VNP43IA2,5000,VIIRS:Suomi-NPP
VNP43IA3,5000,VIIRS:Suomi-NPP
VNP43IA4,5000,VIIRS:Suomi-NPP
VNP43MA1,5000,VIIRS:Suomi-NPP
VNP43MA2,5000,VIIRS:Suomi-NPP
VNP43MA3,5000,VIIRS:Suomi-NPP
VNP43MA4,5000,VIIRS:Suomi-NPP
VNP46A1,5000,VIIRS:Suomi-NPP
VNP46A2,5000,VIIRS:Suomi-NPP
VNP46A3,5000,VIIRS:Suomi-NPP
VNP46A4,5000,VIIRS:Suomi-NPP
EN1_MDSI_MER_FRS_1P,489,MERIS:Envisat
EN1_MDSI_MER_FRS_2P,489,MERIS:Envisat
EN1_MDSI_MER_RR__1P,489,MERIS:Envisat
EN1_MDSI_MER_RR__2P,489,MERIS:Envisat
M1_AVH02C1,466:465,AVHRR:MetOP-B
M1_AVH09C1,466:465,AVHRR:MetOP-B
M1_AVH13C1,466:465,AVHRR:MetOP-B
N07_AVH02C1,466:465,AVHRR:NOAA-07
N07_AVH09C1,466:465,AVHRR:NOAA-07
N07_AVH13C1,466:465,AVHRR:NOAA-07
N09_AVH02C1,466:465,AVHRR:NOAA-09
N09_AVH09C1,466:465,AVHRR:NOAA-09
N09_AVH13C1,466:465,AVHRR:NOAA-09
N11_AVH02C1,466:465,AVHRR:NOAA-11
N11_AVH09C1,466:465,AVHRR:NOAA-11
N11_AVH13C1,466:465,AVHRR:NOAA-11
N14_AVH02C1,466:465,AVHRR:NOAA-14
N14_AVH09C1,466:465,AVHRR:NOAA-14
N14_AVH13C1,466:465,AVHRR:NOAA-14
N16_AVH02C1,466:465,AVHRR:NOAA-16
N16_AVH09C1,466:465,AVHRR:NOAA-16
N16_AVH13C1,466:465,AVHRR:NOAA-16
N18_AVH02C1,466:465,AVHRR:NOAA-18
N18_AVH09C1,466:465,AVHRR:NOAA-18
N18_AVH13C1,466:465,AVHRR:NOAA-18
N19_AVH02C1,466:465,AVHRR:NOAA-19
N19_AVH09C1,466:465,AVHRR:NOAA-19
N19_AVH13C1,466:465,AVHRR:NOAA-19
MCD06COSP_D3_MODIS,62:61,MODIS:Combined-Terra-Aqua
MCD06COSP_M3_MODIS,62:61,MODIS:Combined-Terra-Aqua
MCD12C1,61,MODIS:Combined-Terra-Aqua
MCD12Q1,61,MODIS:Combined-Terra-Aqua
MCD12Q2,61,MODIS:Combined-Terra-Aqua
MCD15A2H,61,MODIS:Combined-Terra-Aqua
MCD15A3H,61,MODIS:Combined-Terra-Aqua
MCD18A1,61,MODIS:Combined-Terra-Aqua
MCD18A2,61,MODIS:Combined-Terra-Aqua
MCD18C1,61,MODIS:Combined-Terra-Aqua
MCD18C2,61,MODIS:Combined-Terra-Aqua
MCD19A1,61,MODIS:Combined-Terra-Aqua
MCD19A1CMGL,61,MODIS:Combined-Terra-Aqua
MCD19A1CMGO,61,MODIS:Combined-Terra-Aqua
MCD19A2,61,MODIS:Combined-Terra-Aqua
MCD19A2CMG,61,MODIS:Combined-Terra-Aqua
MCD19A3CMG,61,MODIS:Combined-Terra-Aqua
MCD19A3D,61,MODIS:Combined-Terra-Aqua
MCD43A1,61,MODIS:Combined-Terra-Aqua
MCD43A2,61,MODIS:Combined-Terra-Aqua
MCD43A3,61,MODIS:Combined-Terra-Aqua
MCD43A4,61,MODIS:Combined-Terra-Aqua
MCD43C1,61,MODIS:Combined-Terra-Aqua
MCD43C2,61,MODIS:Combined-Terra-Aqua
MCD43C3,61,MODIS:Combined-Terra-Aqua
MCD43C4,61,MODIS:Combined-Terra-Aqua
MCD43D01,61,MODIS:Combined-Terra-Aqua
MCD43D02,61,MODIS:Combined-Terra-Aqua
MCD43D03,61,MODIS:Combined-Terra-Aqua
MCD43D04,61,MODIS:Combined-Terra-Aqua
MCD43D05,61,MODIS:Combined-Terra-Aqua
MCD43D06,61,MODIS:Combined-Terra-Aqua
MCD43D07,61,MODIS:Combined-Terra-Aqua
MCD43D08,61,MODIS:Combined-Terra-Aqua
MCD43D09,61,MODIS:Combined-Terra-Aqua
MCD43D10,61,MODIS:Combined-Terra-Aqua
MCD43D11,61,MODIS:Combined-Terra-Aqua
MCD43D12,61,MODIS:Combined-Terra-Aqua
MCD43D13,61,MODIS:Combined-Terra-Aqua
MCD43D14,61,MODIS:Combined-Terra-Aqua
MCD43D15,61,MODIS:Combined-Terra-Aqua
MCD43D16,61,MODIS:Combined-Terra-Aqua
MCD43D17,61,MODIS:Combined-Terra-Aqua
MCD43D18,61,MODIS:Combined-Terra-Aqua
MCD43D19,61,MODIS:Combined-Terra-Aqua
MCD43D20,61,MODIS:Combined-Terra-Aqua
MCD43D21,61,MODIS:Combined-Terra-Aqua
MCD43D22,61,MODIS:Combined-Terra-Aqua
MCD43D23,61,MODIS:Combined-Terra-Aqua
MCD43D24,61,MODIS:Combined-Terra-Aqua
MCD43D25,61,MODIS:Combined-Terra-Aqua
MCD43D26,61,MODIS:Combined-Terra-Aqua
MCD43D27,61,MODIS:Combined-Terra-Aqua
MCD43D28,61,MODIS:Combined-Terra-Aqua
MCD43D29,61,MODIS:Combined-Terra-Aqua
MCD43D30,61,MODIS:Combined-Terra-Aqua
MCD43D31,61,MODIS:Combined-Terra-Aqua
MCD43D32,61,MODIS:Combined-Terra-Aqua
MCD43D33,61,MODIS:Combined-Terra-Aqua
MCD43D34,61,MODIS:Combined-Terra-Aqua
MCD43D35,61,MODIS:Combined-Terra-Aqua
MCD43D36,61,MODIS:Combined-Terra-Aqua
MCD43D37,61,MODIS:Combined-Terra-Aqua
MCD43D38,61,MODIS:Combined-Terra-Aqua
MCD43D39,61,MODIS:Combined-Terra-Aqua
MCD43D40,61,MODIS:Combined-Terra-Aqua
MCD43D41,61,MODIS:Combined-Terra-Aqua
MCD43D42,61,MODIS:Combined-Terra-Aqua
MCD43D43,61,MODIS:Combined-Terra-Aqua
MCD43D44,61,MODIS:Combined-Terra-Aqua
MCD43D45,61,MODIS:Combined-Terra-Aqua
MCD43D46,61,MODIS:Combined-Terra-Aqua
MCD43D47,61,MODIS:Combined-Terra-Aqua
MCD43D48,61,MODIS:Combined-Terra-Aqua
MCD43D49,61,MODIS:Combined-Terra-Aqua
MCD43D50,61,MODIS:Combined-Terra-Aqua
MCD43D51,61,MODIS:Combined-Terra-Aqua
MCD43D52,61,MODIS:Combined-Terra-Aqua
MCD43D53,61,MODIS:Combined-Terra-Aqua
MCD43D54,61,MODIS:Combined-Terra-Aqua
MCD43D55,61,MODIS:Combined-Terra-Aqua
MCD43D56,61,MODIS:Combined-Terra-Aqua
MCD43D57,61,MODIS:Combined-Terra-Aqua
MCD43D58,61,MODIS:Combined-Terra-Aqua
MCD43D59,61,MODIS:Combined-Terra-Aqua
MCD43D60,61,MODIS:Combined-Terra-Aqua
MCD43D61,61,MODIS:Combined-Terra-Aqua
MCD43D62,61,MODIS:Combined-Terra-Aqua
MCD43D63,61,MODIS:Combined-Terra-Aqua
MCD43D64,61,MODIS:Combined-Terra-Aqua
MCD43D65,61,MODIS:Combined-Terra-Aqua
MCD43D66,61,MODIS:Combined-Terra-Aqua
MCD43D67,61,MODIS:Combined-Terra-Aqua
MCD43D68,61,MODIS:Combined-Terra-Aqua
MCD43GFbsasw,61,Ancillary
MCD64A1,61,MODIS:Combined-Terra-Aqua
MOD00F,61,MODIS:Terra
MOD01,61,MODIS:Terra
MOD021KM,61,MODIS:Terra
MOD02HKM,61,MODIS:Terra
MOD02OBC,61,MODIS:Terra
MOD02QKM,61,MODIS:Terra
MOD02SSH,61,MODIS:Terra
MOD03,61,MODIS:Terra
MOD04_3K,61,MODIS:Terra
MOD04_L2,61,MODIS:Terra
MOD05_L2,61,MODIS:Terra
MOD06_L2,61,MODIS:Terra
MOD07_L2,61,MODIS:Terra
MOD07_QC,61,MODIS:Terra
MOD08_D3,61,MODIS:Terra
MOD08_E3,61,MODIS:Terra
MOD08_M3,61,MODIS:Terra
MOD08_TL,61,MODIS:Terra
MOD09,61,MODIS:Terra
MOD09A1,61,MODIS:Terra
MOD09CMA,61,MODIS:Terra
MOD09CMG,61,MODIS:Terra
MOD09GA,61,MODIS:Terra
MOD09GQ,61,MODIS:Terra
MOD09Q1,61,MODIS:Terra
MOD11A1,61,MODIS:Terra
MOD11A2,61,MODIS:Terra
MOD11B1,61,MODIS:Terra
MOD11B2,61,MODIS:Terra
MOD11B3,61,MODIS:Terra
MOD11C1,61,MODIS:Terra
MOD11C2,61,MODIS:Terra
MOD11C3,61,MODIS:Terra
MOD11_L2,61,MODIS:Terra
MOD13A1,61,MODIS:Terra
MOD13A2,61,MODIS:Terra
MOD13A3,61,MODIS:Terra
MOD13C1,61,MODIS:Terra
MOD13C2,61,MODIS:Terra
MOD13Q1,61,MODIS:Terra
MOD14,61,MODIS:Terra
MOD14A1,61,MODIS:Terra
MOD14A2,61,MODIS:Terra
MOD15A2H,61,MODIS:Terra
MOD16A2,61,MODIS:Terra
MOD16A2GF,61,MODIS:Terra
MOD16A3GF,61,MODIS:Terra
MOD17A2H,61,MODIS:Terra
MOD17A2HGF,61,MODIS:Terra
MOD17A3HGF,61,MODIS:Terra
MOD21,61,MODIS:Terra
MOD21A1D,61,MODIS:Terra
MOD21A1N,61,MODIS:Terra
MOD21A2,61,MODIS:Terra
MOD28C2,61,MODIS:Terra
MOD28C3,61,MODIS:Terra
MOD35_L2,61,MODIS:Terra
MODARNSS,61,MODIS:Terra
MODATML2,61,MODIS:Terra
MODBMSS,61,MODIS:Terra
MODCSR_8,61,MODIS:Terra
MODCSR_B,61,MODIS:Terra
MODCSR_D,61,MODIS:Terra
MODCSR_G,61,MODIS:Terra
MODFNSS,61,MODIS:Terra
MODOCGA,61,MODIS:Terra
MODTBGA,61,MODIS:Terra
MYD00F,61,MODIS:Aqua
MYD01,61,MODIS:Aqua
MYD021KM,61,MODIS:Aqua
MYD02HKM,61,MODIS:Aqua
MYD02OBC,61,MODIS:Aqua
MYD02QKM,61,MODIS:Aqua
MYD02SSH,61,MODIS:Aqua
MYD03,61,MODIS:Aqua
MYD04_3K,61,MODIS:Aqua
MYD04_L2,61,MODIS:Aqua
MYD05_L2,61,MODIS:Aqua
MYD06_L2,61,MODIS:Aqua
MYD07_L2,61,MODIS:Aqua
MYD07_QC,61,MODIS:Aqua
MYD08_D3,61,MODIS:Aqua
MYD08_E3,61,MODIS:Aqua
MYD08_M3,61,MODIS:Aqua
MYD08_TL,61,MODIS:Aqua
MYD09,61,MODIS:Aqua
MYD09A1,61,MODIS:Aqua
MYD09CMA,61,MODIS:Aqua
MYD09CMG,61,MODIS:Aqua
MYD09GA,61,MODIS:Aqua
MYD09GQ,61,MODIS:Aqua
MYD09Q1,61,MODIS:Aqua
MYD11A1,61,MODIS:Aqua
MYD11A2,61,MODIS:Aqua
MYD11B1,61,MODIS:Aqua
MYD11B2,61,MODIS:Aqua
MYD11B3,61,MODIS:Aqua
MYD11C1,61,MODIS:Aqua
MYD11C2,61,MODIS:Aqua
MYD11C3,61,MODIS:Aqua
MYD11_L2,61,MODIS:Aqua
MYD13A1,61,MODIS:Aqua
MYD13A2,61,MODIS:Aqua
MYD13A3,61,MODIS:Aqua
MYD13C1,61,MODIS:Aqua
MYD13C2,61,MODIS:Aqua
MYD13Q1,61,MODIS:Aqua
MYD14,61,MODIS:Aqua
MYD14A1,61,MODIS:Aqua
MYD14A2,61,MODIS:Aqua
MYD15A2H,61,MODIS:Aqua
MYD16A2,61,MODIS:Aqua
MYD16A2GF,61,MODIS:Aqua
MYD16A3GF,61,MODIS:Aqua
MYD17A2H,61,MODIS:Aqua
MYD17A2HGF,61,MODIS:Aqua
MYD17A3HGF,61,MODIS:Aqua
MYD21,61,MODIS:Aqua
MYD21A1D,61,MODIS:Aqua
MYD21A1N,61,MODIS:Aqua
MYD21A2,61,MODIS:Aqua
MYD28C2,61,MODIS:Aqua
MYD28C3,61,MODIS:Aqua
MYD35_L2,61,MODIS:Aqua
MYDARNSS,61,MODIS:Aqua
MYDATML2,61,MODIS:Aqua
MYDBMSS,61,MODIS:Aqua
MYDCSR_8,61,MODIS:Aqua
MYDCSR_B,61,MODIS:Aqua
MYDCSR_D,61,MODIS:Aqua
MYDCSR_G,61,MODIS:Aqua
MYDFNSS,61,MODIS:Aqua
MYDOCGA,61,MODIS:Aqua
MYDTBGA,61,MODIS:Aqua
MOD09A1G_EVI,6,MODIS:Terra
MOD09A1G_NDVI,6,MODIS:Terra
MOD09A1P_EVI,6,MODIS:Terra
MOD09A1P_NDVI,6,MODIS:Terra
MOD09Q1G_EVI,6,MODIS:Terra
MOD09Q1G_NDVI,6,MODIS:Terra
MOD09Q1P_EVI,6,MODIS:Terra
MOD09Q1P_NDVI,6,MODIS:Terra
MOD15A2GFS,6,MODIS:Terra
MOD15A2PHN,6,MODIS:Terra
MCDLC1KM,1,MODIS:Combined-Terra-Aqua
MCDLCHKM,1,MODIS:Combined-Terra-Aqua
MOD44WA1,1,Ancillary
MODDEM1KM,1,Ancillary
MODDEMHKM,1,Ancillary
MODGEO1KM,1,Ancillary
MODGEOHKM,1,Ancillary
MODGEOQKM,1,Ancillary
NISEV6N,1,Ancillary
NISEV6S,1,Ancillary
MER_FRS_1P,490,MERIS:Envisat
MER_FRS_BP,490,MERIS:Envisat
MER_RR__1P,490,MERIS:Envisat
MER_RR__2P,490,MERIS:Envisat
S3A_OL_1_EFR,450,OLCI:ESA-Copernicus-Sentinel-3A
S3A_OL_1_ERR,450,OLCI:ESA-Copernicus-Sentinel-3A
S3A_SL_1_RBT,450,SLSTR:ESA-Copernicus-Sentinel-3A
S3B_OL_1_EFR,450,OLCI:ESA-Copernicus-Sentinel-3B
S3B_OL_1_ERR,450,OLCI:ESA-Copernicus-Sentinel-3B
S3B_SL_1_RBT,450,SLSTR:ESA-Copernicus-Sentinel-3B
